Date,Age,Gender,City,Customer_Type,Product_Category,Quantity,Unit_Cost,Unit_Price,Discount,Payment_Method,Customer_Satisfaction,Previous_Purchases,Revenue
2023-07-07 16:50:32.943294328,36.0,Autre,Dakar,Occasionnel,Mode,5,821.0,1100.0,0.015,Espèces,4.2,3,5418.0
2023-10-08 21:29:38.937893788,68.0,Homme,Dakar,Fidèle,Électronique,4,1020.0,1321.0,0.069,Wave,4.2,8,4919.0
2025-11-12 16:56:09.936993696,42.0,Femme,Dakar,Occasionnel,Mode,3,2182.0,3387.0,0.084,Espèces,3.4,4,9307.0
2024-03-16 16:07:46.606660664,59.0,Homme,Dakar,Occasionnel,Alimentation,6,669.0,870.0,0.007,Orange Money,2.5,5,5183.0
2025-06-03 17:44:07.344734464,57.0,Homme,Touba,Fidèle,Mode,3,949.0,1383.0,0.014,Carte bancaire,3.4,5,4091.0
2025-07-03 02:06:35.319531952,32.0,Homme,Thiès,Fidèle,Maison,3,1086.0,1506.0,0.064,Wave,4.6,1,4229.0
2023-02-09 02:17:23.384338433,47.0,Homme,Thiès,Occasionnel,Maison,4,734.0,1140.0,0.032,Carte bancaire,3.7,2,4414.0
2025-07-14 21:57:43.906390640,30.0,Femme,Dakar,Fidèle,Alimentation,6,627.0,893.0,0.02,Carte bancaire,2.7,6,5251.0
2023-10-11 17:49:44.338433840,40.0,Femme,Dakar,Occasionnel,Électronique,5,1445.0,2206.0,0.136,Orange Money,3.0,1,9530.0
2023-04-24 05:37:25.544554454,52.0,Homme,Saint-Louis,Occasionnel,Alimentation,6,1576.0,1991.0,0.101,Orange Money,3.1,4,10739.0
2024-01-13 14:15:00.810081004,67.0,Homme,Thiès,Occasionnel,Électronique,3,887.0,1373.0,0.062,Orange Money,3.6,3,3864.0
2023-10-21 01:13:52.763276324,18.0,Autre,Dakar,Occasionnel,Mode,9,2711.0,3528.0,0.125,Carte bancaire,2.7,2,27783.0
2024-10-06 19:12:41.476147608,21.0,Homme,Kaolack,Fidèle,Maison,1,853.0,1108.0,0.033,Carte bancaire,3.7,3,1071.0
2024-02-14 18:57:34.185418540,32.0,Femme,Dakar,Occasionnel,Mode,5,684.0,876.0,0.107,Orange Money,3.8,2,3911.0
2025-08-06 19:16:08.856885680,21.0,Femme,Rufisque,Fidèle,Maison,6,3224.0,4028.0,0.087,Orange Money,5.0,2,22065.0
2023-09-27 22:40:04.320432040,30.0,Homme,Dakar,Fidèle,Maison,3,758.0,1249.0,0.028,Orange Money,3.6,2,3642.0
2024-04-28 03:53:44.122412240,54.0,Homme,Dakar,Occasionnel,Beauté,6,1109.0,1562.0,0.006,Orange Money,3.6,8,9316.0
2024-01-25 17:59:14.635463544,21.0,Femme,Rufisque,Fidèle,Maison,7,1708.0,2651.0,0.018,Virement,3.6,4,18223.0
2025-09-09 10:08:44.932493248,21.0,Homme,Dakar,Occasionnel,Beauté,4,360.0,589.0,0.049,Espèces,3.4,4,2241.0
2024-03-10 02:26:01.836183616,36.0,Autre,Thiès,Occasionnel,Alimentation,3,1173.0,1572.0,0.032,Espèces,3.7,7,4565.0
2023-11-22 00:41:02.646264624,63.0,Homme,Ziguinchor,Occasionnel,Beauté,5,353.0,546.0,0.08,Carte bancaire,2.5,8,2512.0
2025-03-25 07:45:44.554455440,19.0,Homme,Kaolack,Occasionnel,Beauté,5,740.0,945.0,0.088,Espèces,3.1,2,4309.0
2025-11-01 12:51:11.827182704,65.0,Homme,Kaolack,Occasionnel,Mode,4,3536.0,4427.0,0.085,Wave,2.5,4,16203.0
2023-12-11 23:01:40.450045000,63.0,Femme,Dakar,Occasionnel,Alimentation,4,1180.0,1563.0,0.016,Virement,4.3,4,6152.0
2024-01-09 02:29:29.216921688,20.0,Femme,Saint-Louis,Occasionnel,Alimentation,1,5545.0,8866.0,0.16,Orange Money,2.5,4,7447.0
2025-11-12 03:47:41.206120608,30.0,Femme,Saint-Louis,Occasionnel,Beauté,5,693.0,1029.0,0.048,Carte bancaire,3.5,3,4898.0
2025-07-20 22:30:59.945994592,52.0,Femme,Dakar,Occasionnel,Beauté,3,706.0,883.0,0.054,Orange Money,3.3,4,2506.0
2024-06-11 22:51:18.307830776,32.0,Femme,Rufisque,Occasionnel,Mode,4,210.0,319.0,0.123,Orange Money,2.1,2,1119.0
2025-02-02 01:44:07.344734464,70.0,Femme,Kaolack,Occasionnel,Beauté,1,1098.0,1487.0,0.03,Espèces,4.2,4,1442.0
2023-09-07 08:33:16.039603960,46.0,Femme,Thiès,Fidèle,Alimentation,3,976.0,1401.0,0.079,Wave,3.9,4,3871.0
2025-05-06 16:54:00.324032400,30.0,Homme,Touba,Fidèle,Mode,4,1584.0,2395.0,0.032,Carte bancaire,3.3,4,9273.0
2024-03-17 10:31:38.829882984,30.0,Homme,Rufisque,Fidèle,Beauté,5,1805.0,2757.0,0.068,Orange Money,3.1,4,12848.0
2024-06-25 18:00:58.325832576,36.0,Femme,Touba,Occasionnel,Mode,3,2709.0,4209.0,0.067,Carte bancaire,3.0,5,11781.0
2025-02-12 14:02:54.977497744,56.0,Homme,Dakar,Occasionnel,Alimentation,4,888.0,1289.0,0.1,Orange Money,1.9,3,4640.0
2025-08-29 11:19:10.315031488,39.0,Homme,Thiès,Occasionnel,Mode,7,963.0,1404.0,0.019,Orange Money,3.2,3,9641.0
2023-06-18 23:24:34.347434742,32.0,Femme,Touba,Fidèle,Beauté,6,814.0,1104.0,0.052,Espèces,3.8,7,6280.0
2025-02-17 20:12:18.793879384,63.0,Femme,Dakar,Occasionnel,Beauté,4,2266.0,2766.0,0.015,Wave,3.2,9,10898.0
2025-12-26 17:29:51.899189904,36.0,Homme,Ziguinchor,Occasionnel,Mode,3,888.0,1330.0,0.065,Espèces,4.3,5,3731.0
2023-12-19 22:53:27.920792076,63.0,Femme,Rufisque,Fidèle,Maison,3,2979.0,4162.0,0.137,Orange Money,3.5,3,10775.0
2025-03-03 10:06:35.319531944,70.0,Homme,Saint-Louis,Occasionnel,Mode,3,535.0,798.0,0.114,Espèces,2.2,4,2121.0
2023-01-10 20:32:37.155715571,68.0,Femme,Kaolack,Occasionnel,Mode,3,2710.0,3508.0,0.058,Wave,2.0,5,9914.0
2025-07-11 01:58:22.790279024,43.0,Homme,Rufisque,Fidèle,Maison,6,1570.0,2202.0,0.092,Espèces,3.5,6,11996.0
2024-03-31 18:49:47.578757872,26.0,Homme,Dakar,Fidèle,Maison,3,947.0,1215.0,0.083,Wave,3.8,5,3342.0
2025-06-07 18:58:51.953195312,67.0,Femme,Dakar,Occasionnel,Mode,2,1042.0,1450.0,0.043,Espèces,3.1,5,2775.0
2024-04-24 15:47:28.244824480,43.0,Femme,Rufisque,Fidèle,Beauté,3,960.0,1486.0,0.129,Orange Money,3.9,3,3883.0
2025-10-08 18:31:12.907290720,25.0,Femme,Touba,Fidèle,Mode,3,636.0,945.0,0.085,Orange Money,1.3,2,2594.0
2024-04-28 11:46:49.360936088,23.0,Femme,Thiès,Occasionnel,Électronique,8,785.0,1297.0,0.037,Espèces,4.8,3,9992.0
2023-10-12 22:44:23.546354632,18.0,Homme,Thiès,Occasionnel,Beauté,4,669.0,1047.0,0.031,Orange Money,3.3,1,4058.0
2024-10-13 16:47:31.485148512,21.0,Homme,Dakar,Occasionnel,Maison,6,753.0,1197.0,0.043,Virement,3.2,1,6873.0
2025-07-02 07:42:43.096309632,32.0,Homme,Dakar,Fidèle,Alimentation,4,1464.0,1951.0,0.035,Orange Money,3.4,4,7531.0
2024-01-09 20:53:21.440144012,56.0,Homme,Dakar,Fidèle,Mode,5,997.0,1471.0,0.063,Carte bancaire,3.9,7,6892.0
2023-02-04 17:09:33.537353735,22.0,Femme,Dakar,Fidèle,Maison,3,2042.0,3112.0,0.04,Virement,3.0,3,8963.0
2023-08-04 09:47:34.725472544,38.0,Homme,Rufisque,Fidèle,Mode,2,2285.0,3572.0,0.081,Espèces,1.3,8,6565.0
2024-03-28 22:29:42.178217816,44.0,Homme,Ziguinchor,Occasionnel,Électronique,3,1395.0,1990.0,0.124,Orange Money,4.5,5,5230.0
2023-06-11 17:56:39.099909990,40.0,Homme,Dakar,Occasionnel,Mode,3,1806.0,2549.0,0.045,Espèces,2.7,2,7303.0
2023-02-28 16:44:55.949594959,50.0,Homme,Saint-Louis,Fidèle,Mode,1,1874.0,2890.0,0.039,Espèces,3.2,2,2777.0
2024-05-05 14:37:02.862286224,35.0,Homme,Touba,Occasionnel,Alimentation,3,284.0,519.0,0.034,Virement,4.8,8,1504.0
2023-10-29 06:21:03.726372636,62.0,Femme,Touba,Fidèle,Mode,7,2117.0,3119.0,0.044,Virement,3.8,7,20872.0
2023-09-19 17:32:53.357335732,21.0,Homme,Kaolack,Fidèle,Beauté,3,1707.0,2568.0,0.044,Espèces,2.8,6,7365.0
2025-02-24 20:24:50.549054896,48.0,Homme,Dakar,Occasionnel,Alimentation,5,3241.0,4651.0,0.055,Orange Money,3.6,6,21976.0
2023-10-03 20:35:38.613861384,27.0,Femme,Kaolack,Occasionnel,Mode,4,1608.0,2237.0,0.008,Orange Money,4.3,5,8876.0
2025-04-06 22:00:45.364536448,36.0,Femme,Dakar,Occasionnel,Maison,5,1640.0,2113.0,0.042,Espèces,2.0,5,10121.0
2023-01-12 14:35:45.094509450,50.0,Homme,Dakar,Occasionnel,Maison,9,1011.0,1509.0,0.056,Carte bancaire,1.5,2,12820.0
2024-04-27 22:38:20.630063000,31.0,Homme,Kaolack,Occasionnel,Électronique,8,1484.0,2115.0,0.03,Orange Money,1.6,5,16412.0
2024-03-05 09:25:06.750675064,19.0,Autre,Dakar,Occasionnel,Électronique,2,321.0,494.0,0.07,Virement,3.4,4,919.0
2024-08-16 23:41:51.251125112,53.0,Femme,Kaolack,Occasionnel,Mode,3,2522.0,3629.0,0.119,Espèces,4.6,3,9591.0
2024-12-30 00:20:44.284428440,68.0,Homme,Dakar,Fidèle,Maison,1,947.0,1357.0,0.1,Espèces,3.5,4,1221.0
2023-05-15 00:59:37.317731772,61.0,Femme,Saint-Louis,Fidèle,Électronique,4,2023.0,2733.0,0.092,Wave,2.2,4,9926.0
2023-01-05 14:23:13.339333933,19.0,Femme,Dakar,Fidèle,Alimentation,4,1012.0,1204.0,0.07,Virement,3.0,1,4479.0
2025-11-11 01:30:43.744374432,52.0,Femme,Rufisque,Occasionnel,Alimentation,4,2588.0,3762.0,0.079,Wave,2.8,5,13859.0
2025-03-30 06:02:03.132313224,41.0,Femme,Thiès,Fidèle,Beauté,4,310.0,499.0,0.041,Orange Money,5.0,5,1914.0
2023-02-17 15:17:39.585958595,25.0,Homme,Saint-Louis,Fidèle,Maison,3,768.0,1030.0,0.06,Virement,3.3,2,2905.0
2024-11-14 13:36:59.621962192,39.0,Homme,Ziguinchor,Fidèle,Maison,9,865.0,1299.0,0.086,Orange Money,2.9,3,10686.0
2023-10-01 02:53:14.959495948,46.0,Homme,Ziguinchor,Fidèle,Alimentation,5,992.0,1537.0,0.09,Carte bancaire,3.2,3,6993.0
2023-05-23 06:06:48.280828082,46.0,Femme,Dakar,Fidèle,Maison,5,628.0,834.0,0.049,Espèces,3.9,5,3966.0
2023-10-24 08:04:45.148514848,60.0,Homme,Dakar,Occasionnel,Électronique,4,887.0,1184.0,0.157,Orange Money,2.2,5,3992.0
2023-12-09 21:05:27.272727272,48.0,Homme,Dakar,Occasionnel,Alimentation,1,918.0,1332.0,0.04,Espèces,4.3,5,1279.0
2023-08-05 12:04:32.187218720,28.0,Femme,Ziguinchor,Occasionnel,Électronique,5,822.0,1015.0,0.037,Espèces,3.5,9,4887.0
2025-06-19 09:34:37.047704768,59.0,Femme,Kaolack,Occasionnel,Maison,4,2199.0,2960.0,0.037,Espèces,3.0,2,11402.0
2025-07-01 21:11:56.111611152,65.0,Homme,Dakar,Fidèle,Maison,4,4693.0,6734.0,0.069,Carte bancaire,2.3,5,25077.0
2024-08-23 13:23:36.021602152,39.0,Homme,Dakar,Occasionnel,Mode,6,686.0,1006.0,0.054,Wave,3.1,3,5710.0
2024-10-23 23:50:55.625562552,37.0,Femme,Kaolack,Occasionnel,Alimentation,3,492.0,713.0,0.034,Carte bancaire,4.1,1,2066.0
2023-12-28 17:09:07.614761472,58.0,Femme,Dakar,Occasionnel,Électronique,4,1151.0,1721.0,0.053,Espèces,3.6,4,6519.0
2023-12-27 12:14:28.406840680,44.0,Autre,Touba,Occasionnel,Maison,4,885.0,1261.0,0.087,Carte bancaire,4.6,3,4605.0
2025-05-06 14:16:18.577857776,57.0,Homme,Dakar,Fidèle,Maison,1,586.0,686.0,0.055,Orange Money,3.5,8,648.0
2025-10-28 14:14:08.964896480,18.0,Homme,Touba,Occasionnel,Beauté,3,1001.0,1540.0,0.11,Wave,2.8,2,4112.0
2025-12-11 22:40:56.165616560,31.0,Femme,Kaolack,Fidèle,Électronique,2,2274.0,3000.0,0.066,Carte bancaire,3.7,2,5604.0
2023-12-07 13:53:50.603060304,45.0,Homme,Dakar,Fidèle,Alimentation,6,968.0,1255.0,0.116,Wave,3.4,5,6657.0
2025-05-12 09:34:11.125112512,55.0,Homme,Dakar,Fidèle,Électronique,3,785.0,1163.0,0.06,Orange Money,3.8,3,3280.0
2023-08-28 12:00:38.883888388,64.0,Homme,Rufisque,Fidèle,Maison,2,1483.0,2236.0,0.038,Orange Money,1.7,3,4302.0
2025-12-27 09:16:02.376237616,42.0,Homme,Dakar,Occasionnel,Maison,2,2099.0,3671.0,0.041,Orange Money,2.6,2,7041.0
2025-11-08 10:26:01.836183616,26.0,Femme,Kaolack,Fidèle,Beauté,3,743.0,1017.0,0.091,Virement,5.0,6,2773.0
2025-10-01 07:47:54.167416736,54.0,Femme,Dakar,Fidèle,Beauté,5,1319.0,1871.0,0.106,Wave,3.8,2,8363.0
2023-03-16 11:13:07.398739873,18.0,Homme,Dakar,Occasionnel,Mode,3,514.0,697.0,0.062,Orange Money,2.6,8,1938.0
2024-12-29 16:27:39.045904584,57.0,Homme,Dakar,Occasionnel,Beauté,4,2728.0,3888.0,0.109,Wave,4.0,4,13857.0
2025-07-15 03:13:07.398739872,52.0,Homme,Rufisque,Occasionnel,Électronique,3,1682.0,2408.0,0.024,Orange Money,2.4,4,7051.0
2025-09-16 05:05:53.195319520,31.0,Femme,Dakar,Occasionnel,Mode,2,941.0,1376.0,0.024,Virement,3.5,3,2686.0
2025-08-14 00:44:04.104410432,19.0,Homme,Kaolack,Fidèle,Électronique,3,1848.0,3041.0,0.045,Virement,3.9,4,8712.0
2023-01-07 13:41:44.770477047,39.0,Femme,Thiès,Occasionnel,Maison,5,543.0,779.0,0.051,Orange Money,1.6,5,3696.0
2024-09-19 06:41:22.088208816,50.0,Femme,Ziguinchor,Fidèle,Électronique,3,1418.0,2222.0,0.141,Espèces,3.8,6,5726.0
2024-06-11 17:35:54.815481544,53.0,Femme,Dakar,Occasionnel,Électronique,2,977.0,1494.0,0.012,Orange Money,3.5,2,2952.0
2025-12-23 23:47:28.244824480,68.0,Femme,Rufisque,Occasionnel,Beauté,4,1171.0,1798.0,0.01,Wave,4.4,4,7120.0
2023-09-27 09:31:35.589558952,32.0,Homme,Dakar,Fidèle,Maison,3,816.0,1086.0,0.09,Espèces,4.7,7,2965.0
2024-08-26 14:59:04.914491448,44.0,Femme,Dakar,Occasionnel,Alimentation,2,1509.0,2484.0,0.062,Wave,3.6,3,4476.0
2025-10-24 20:52:29.594959488,50.0,Homme,Dakar,Occasionnel,Mode,4,888.0,1304.0,0.088,Orange Money,3.0,5,4757.0
2025-09-30 08:08:38.451845184,23.0,Femme,Kaolack,Occasionnel,Alimentation,2,1810.0,2573.0,0.02,Wave,4.3,4,5043.0
2025-02-14 02:50:39.423942392,59.0,Femme,Dakar,Fidèle,Électronique,5,1528.0,2365.0,0.089,Wave,3.9,5,10773.0
2023-01-21 03:36:01.296129612,37.0,Femme,Kaolack,Occasionnel,Électronique,5,1425.0,1872.0,0.06,Orange Money,4.0,2,8798.0
2025-06-08 05:29:38.937893776,58.0,Homme,Dakar,Occasionnel,Beauté,7,1855.0,2362.0,0.169,Wave,2.3,4,13740.0
2024-10-26 14:55:37.533753368,32.0,Femme,Dakar,Fidèle,Alimentation,6,1664.0,2020.0,0.05,Espèces,4.7,2,11514.0
2025-06-01 10:32:30.675067504,32.0,Femme,Dakar,Occasionnel,Maison,5,1891.0,2892.0,0.085,Espèces,2.8,1,13231.0
2025-03-14 14:11:33.429342928,30.0,Femme,Thiès,Occasionnel,Électronique,2,2171.0,3291.0,0.065,Wave,4.2,4,6154.0
2023-04-16 11:01:01.566156614,20.0,Femme,Dakar,Fidèle,Maison,6,1136.0,1553.0,0.028,Carte bancaire,2.9,5,9057.0
2025-12-02 20:32:11.233123312,63.0,Homme,Thiès,Occasionnel,Maison,2,1516.0,2414.0,0.146,Orange Money,4.4,3,4123.0
2024-11-12 11:40:46.444644456,37.0,Femme,Dakar,Fidèle,Beauté,6,1333.0,2155.0,0.031,Orange Money,3.8,3,12529.0
2025-12-26 09:36:46.660666064,51.0,Homme,Dakar,Fidèle,Maison,6,567.0,733.0,0.04,Wave,3.2,5,4222.0
2023-07-27 23:04:15.985598558,43.0,Femme,Rufisque,Fidèle,Beauté,4,4876.0,6809.0,0.079,Espèces,5.0,5,25084.0
2024-06-21 19:23:55.463546352,26.0,Homme,Thiès,Fidèle,Mode,6,1041.0,1548.0,0.087,Espèces,4.0,2,8480.0
2023-05-27 23:07:43.366336632,68.0,Femme,Dakar,Occasionnel,Beauté,7,946.0,1447.0,0.208,Orange Money,3.9,3,8022.0
2023-02-10 22:58:13.069306930,32.0,Homme,Ziguinchor,Occasionnel,Alimentation,2,1197.0,1866.0,0.064,Carte bancaire,2.2,6,3493.0
2025-07-18 20:34:46.768676864,19.0,Femme,Rufisque,Fidèle,Mode,5,2044.0,3286.0,0.084,Orange Money,4.3,2,15050.0
2025-12-13 03:35:35.373537344,33.0,Homme,Dakar,Fidèle,Électronique,4,1725.0,2567.0,0.033,Virement,3.6,11,9929.0
2024-05-11 07:17:13.663366336,22.0,Homme,Saint-Louis,Fidèle,Électronique,3,1319.0,1762.0,0.111,Wave,4.7,4,4699.0
2025-03-20 22:37:54.707470744,54.0,Homme,Thiès,Occasionnel,Électronique,4,1325.0,2212.0,0.104,Wave,4.3,2,7928.0
2024-03-07 08:43:38.181818176,23.0,Homme,Saint-Louis,Fidèle,Mode,2,864.0,1207.0,0.019,Carte bancaire,3.8,7,2368.0
2023-08-28 14:38:20.630063004,58.0,Femme,Dakar,Occasionnel,Électronique,1,1504.0,2122.0,0.068,Wave,3.5,2,1978.0
2024-03-23 05:49:31.377137712,43.0,Femme,Thiès,Occasionnel,Électronique,3,398.0,524.0,0.059,Wave,3.5,2,1479.0
2023-05-14 01:20:21.602160216,24.0,Femme,Touba,Fidèle,Maison,3,1777.0,2405.0,0.041,Wave,4.6,9,6919.0
2023-02-07 16:07:20.684068406,37.0,Homme,Saint-Louis,Occasionnel,Maison,2,2192.0,2904.0,0.106,Espèces,3.1,4,5192.0
2024-01-29 03:27:48.766876684,30.0,Femme,Saint-Louis,Fidèle,Mode,2,1616.0,2504.0,0.03,Wave,4.8,1,4858.0
2025-07-09 21:03:43.582358224,35.0,Femme,Thiès,Fidèle,Mode,5,1055.0,1556.0,0.029,Virement,4.1,3,7554.0
2023-03-02 16:03:27.380738073,52.0,Femme,Dakar,Fidèle,Alimentation,2,1264.0,1700.0,0.028,Orange Money,3.5,4,3305.0
2024-02-16 02:29:55.139513948,44.0,Homme,Thiès,Fidèle,Maison,2,1206.0,1679.0,0.018,Orange Money,4.4,3,3298.0
2023-03-04 07:28:53.573357335,45.0,Femme,Dakar,Occasionnel,Mode,6,1535.0,2165.0,0.03,Carte bancaire,3.9,4,12600.0
2025-11-07 16:02:09.612961296,62.0,Homme,Thiès,Fidèle,Mode,3,705.0,1091.0,0.003,Orange Money,4.9,3,3263.0
2024-09-27 09:10:51.305130512,67.0,Homme,Dakar,Occasionnel,Maison,2,1305.0,1827.0,0.111,Espèces,3.7,5,3248.0
2024-08-18 12:29:35.697569752,19.0,Autre,Thiès,Fidèle,Maison,5,679.0,969.0,0.147,Carte bancaire,4.7,3,4133.0
2023-05-10 05:21:00.486048604,67.0,Femme,Dakar,Occasionnel,Mode,2,1128.0,1539.0,0.059,Orange Money,3.2,7,2896.0
2023-09-10 15:24:08.424842484,47.0,Homme,Ziguinchor,Occasionnel,Électronique,1,724.0,917.0,0.064,Espèces,3.7,4,858.0
2025-09-04 01:21:39.369936992,20.0,Femme,Thiès,Fidèle,Mode,4,678.0,1067.0,0.019,Carte bancaire,4.3,4,4187.0
2023-10-03 17:57:56.867686768,32.0,Femme,Dakar,Occasionnel,Beauté,2,841.0,1226.0,0.019,Virement,2.0,2,2405.0
2024-10-15 21:21:26.408640856,70.0,Femme,Dakar,Occasionnel,Maison,6,1388.0,2152.0,0.062,Carte bancaire,3.0,1,12111.0
2024-05-26 02:06:09.396939688,62.0,Femme,Touba,Fidèle,Électronique,4,1041.0,1460.0,0.056,Wave,3.5,3,5513.0
2023-01-20 09:12:09.072907290,44.0,Homme,Thiès,Fidèle,Alimentation,5,788.0,1237.0,0.032,Espèces,3.7,5,5987.0
2024-11-17 17:50:10.261026096,69.0,Femme,Touba,Occasionnel,Beauté,4,461.0,592.0,0.028,Orange Money,3.3,7,2302.0
2024-08-27 01:29:51.899189912,34.0,Femme,Dakar,Occasionnel,Beauté,4,1887.0,2606.0,0.115,Espèces,2.8,0,9225.0
2023-05-03 05:08:28.730873086,38.0,Homme,Dakar,Occasionnel,Mode,5,1686.0,2630.0,0.031,Espèces,2.2,6,12742.0
2025-01-09 17:54:55.409540952,50.0,Homme,Dakar,Fidèle,Maison,6,832.0,1068.0,0.022,Orange Money,3.3,3,6267.0
2024-07-02 07:42:43.096309624,39.0,Femme,Dakar,Fidèle,Alimentation,6,2129.0,3273.0,0.034,Orange Money,3.0,5,18970.0
2024-11-09 02:12:12.313231320,60.0,Femme,Dakar,Occasionnel,Mode,2,801.0,1139.0,0.051,Carte bancaire,3.6,3,2162.0
2025-10-15 13:28:21.170117008,49.0,Femme,Rufisque,Fidèle,Mode,3,1120.0,1716.0,0.086,Espèces,4.2,3,4705.0
2025-03-20 01:36:20.738073800,44.0,Homme,Ziguinchor,Occasionnel,Alimentation,4,678.0,920.0,0.127,Orange Money,1.0,1,3213.0
2024-01-19 12:10:35.103510348,52.0,Homme,Kaolack,Occasionnel,Mode,3,1132.0,1545.0,0.019,Carte bancaire,4.2,3,4547.0
2023-12-19 01:51:53.951395136,61.0,Homme,Dakar,Occasionnel,Maison,4,1091.0,1585.0,0.128,Espèces,3.1,4,5528.0
2025-04-24 23:40:33.483348336,69.0,Homme,Kaolack,Fidèle,Électronique,4,2454.0,2819.0,0.048,Wave,4.6,6,10735.0
2024-10-03 22:52:36.075607560,35.0,Femme,Touba,Fidèle,Mode,5,916.0,1280.0,0.014,Wave,2.7,5,6310.0
2023-07-20 22:51:44.230423040,20.0,Femme,Dakar,Fidèle,Électronique,5,1491.0,2040.0,0.035,Espèces,4.4,1,9843.0
2025-04-30 18:58:26.030603056,52.0,Femme,Ziguinchor,Fidèle,Maison,3,895.0,1217.0,0.046,Wave,3.5,3,3483.0
2024-07-19 04:27:52.007200712,36.0,Homme,Ziguinchor,Fidèle,Alimentation,4,4193.0,6363.0,0.14,Orange Money,3.9,6,21889.0
2025-12-08 05:19:16.795679568,18.0,Femme,Thiès,Occasionnel,Électronique,7,1387.0,1989.0,0.093,Wave,3.2,3,12628.0
2024-06-14 19:11:23.708370832,70.0,Homme,Dakar,Occasionnel,Mode,8,1341.0,2094.0,0.09,Orange Money,2.7,2,15244.0
2024-08-17 23:21:06.966696664,37.0,Femme,Thiès,Fidèle,Alimentation,2,1795.0,2811.0,0.03,Orange Money,4.4,0,5453.0
2024-06-13 11:39:02.754275424,19.0,Femme,Dakar,Occasionnel,Mode,2,1521.0,1987.0,0.009,Espèces,4.9,2,3938.0
2024-05-03 02:10:02.700270024,70.0,Femme,Dakar,Occasionnel,Alimentation,3,952.0,1439.0,0.049,Orange Money,2.7,3,4105.0
2023-04-14 19:35:35.373537353,43.0,Femme,Kaolack,Occasionnel,Beauté,4,1049.0,1606.0,0.09,Espèces,4.9,4,5846.0
2023-09-01 18:30:46.984698468,63.0,Homme,Thiès,Occasionnel,Mode,3,809.0,1090.0,0.025,Carte bancaire,3.4,3,3188.0
2023-05-27 12:36:56.381638162,55.0,Homme,Saint-Louis,Occasionnel,Alimentation,1,738.0,984.0,0.163,Orange Money,2.4,6,824.0
2024-06-30 08:24:11.665166512,25.0,Femme,Saint-Louis,Fidèle,Mode,6,534.0,769.0,0.131,Carte bancaire,4.8,2,4010.0
2025-02-28 13:46:29.918991896,49.0,Homme,Thiès,Occasionnel,Maison,3,466.0,574.0,0.049,Orange Money,4.6,5,1638.0
2025-01-27 09:03:56.543654360,64.0,Femme,Dakar,Fidèle,Électronique,4,1066.0,1415.0,0.068,Wave,4.7,4,5275.0
2024-06-01 18:25:35.913591352,61.0,Homme,Kaolack,Occasionnel,Beauté,5,422.0,627.0,0.055,Orange Money,3.1,7,2963.0
2023-04-21 06:39:38.397839784,29.0,Femme,Kaolack,Occasionnel,Mode,2,1622.0,2325.0,0.057,Wave,3.0,2,4385.0
2024-04-14 03:28:40.612061200,28.0,Femme,Thiès,Fidèle,Alimentation,3,819.0,1180.0,0.012,Orange Money,4.6,8,3498.0
2024-01-17 12:52:03.672367232,64.0,Homme,Touba,Occasionnel,Beauté,7,659.0,896.0,0.01,Espèces,2.1,2,6209.0
2025-01-11 04:04:58.109810976,62.0,Femme,Ziguinchor,Fidèle,Mode,4,943.0,1341.0,0.069,Espèces,2.6,2,4994.0
2025-06-30 13:39:35.157515744,45.0,Homme,Dakar,Occasionnel,Alimentation,4,294.0,394.0,0.129,Orange Money,4.1,3,1373.0
2025-02-20 03:23:55.463546352,38.0,Femme,Dakar,Fidèle,Électronique,5,569.0,842.0,0.007,Carte bancaire,4.2,8,4181.0
2023-01-23 08:09:56.219621962,62.0,Homme,Touba,Occasionnel,Maison,2,2307.0,3396.0,0.035,Espèces,4.4,6,6554.0
2023-09-26 17:45:25.112511248,25.0,Femme,Ziguinchor,Occasionnel,Mode,10,1263.0,1598.0,0.067,Virement,5.0,5,14909.0
2023-07-21 14:37:54.707470746,38.0,Homme,Kaolack,Occasionnel,Beauté,7,997.0,1457.0,0.033,Carte bancaire,3.0,5,9862.0
2024-08-25 02:11:20.468046800,22.0,Femme,Dakar,Occasionnel,Beauté,4,367.0,552.0,0.056,Orange Money,4.0,8,2084.0
2025-11-20 19:25:39.153915376,23.0,Homme,Thiès,Fidèle,Alimentation,1,1454.0,2038.0,0.097,Wave,3.5,3,1840.0
2023-09-05 03:59:21.116111608,50.0,Homme,Saint-Louis,Fidèle,Beauté,5,741.0,1031.0,0.034,Orange Money,3.9,2,4980.0
2024-07-08 05:38:17.389738968,40.0,Femme,Dakar,Fidèle,Mode,5,1089.0,1624.0,0.134,Espèces,5.0,2,7032.0
2024-03-08 11:00:35.643564352,49.0,Autre,Dakar,Occasionnel,Maison,4,480.0,633.0,0.038,Espèces,2.2,4,2436.0
2024-08-06 19:16:08.856885688,63.0,Homme,Rufisque,Fidèle,Électronique,4,3619.0,4300.0,0.055,Virement,3.0,5,16254.0
2024-07-21 01:08:41.692169216,61.0,Homme,Rufisque,Occasionnel,Alimentation,3,2025.0,2785.0,0.09,Virement,3.2,1,7603.0
2024-06-30 18:54:58.649864984,55.0,Homme,Dakar,Fidèle,Mode,5,843.0,1229.0,0.047,Orange Money,3.4,4,5856.0
